mns,score
0.008890986,0.715120946
0.079102476,0.970131908
0.047331981,0.919848563
0.000428315,0.203146154
0.002194158,0.483196952
0.000250716,0.127715145
0.016766648,0.792091485
0.016766648,0.792091485
0.014408539,0.773299627
0.046651062,0.918536667
0.046651062,0.918536667
0.061736018,0.948602442
8.60E-05,0.033372471
0.056952453,0.940299759
8.60E-05,0.033372471
0.098953591,0.98332275
0.037912619,0.894233649
0.03078528,0.869313621
0.044891335,0.914325422
0.009452731,0.723088167
0.00116128,0.368157475
0.001629193,0.42685133
0.043872923,0.911659698
0.043872923,0.911659698
0.080122795,0.971114333
0.000980528,0.339487462
0.044289399,0.91276193
0.044289399,0.91276193
0.081898515,0.972887488
0.017768002,0.799729234
0.003017125,0.542202307
0.001127287,0.363772509
0.000280167,0.142894797
0.005718706,0.651538932
0.007598942,0.693962884
0.000287746,0.146399176
0.000287746,0.146399176
0.00680623,0.678124289
0.00124403,0.380150239
0.025789354,0.84695748
0.003404538,0.563707813
0.004075385,0.595624618
0.002054582,0.470197803
0.002054582,0.470197803
0.002054582,0.470197803
0.001671825,0.431212335
0.041027098,0.903590641
0.000691794,0.279176201
0.000620863,0.261959816
0.000133976,0.058298489
0.000962558,0.336228689
0.000374971,0.183557574
0.000609574,0.25834162
0.017546249,0.79798004
0.000770521,0.297303126
0.004199688,0.600363018
0.004199688,0.600363018
0.028520089,0.859932668
0.002037485,0.468682234
0.002037485,0.468682234
0.013176756,0.762876346
7.01E-05,0.024530653
7.01E-05,0.024530653
0.000395017,0.191177352
0.067866325,0.957779721
0.009518716,0.723878898
0.011449212,0.745863635
0.000981846,0.339721087
0.000981846,0.339721087
0.011080415,0.742077707
7.14E-05,0.025183605
0.195675493,0.997262391
0.195675493,0.997262391
0.003184967,0.551463453
0.002984079,0.54024944
0.019890828,0.813932452
0.019890828,0.813932452
0.001387887,0.398696491
0.001047741,0.35124061
0.000872288,0.318563025
0.000872288,0.318563025
0.00109025,0.357913906
0.00038418,0.186756443
0.017601292,0.798411348
0.008484984,0.70890292
0.000302666,0.153749386
0.000335355,0.168797249
0.007057654,0.683407814
0.001734663,0.438772209
0.005983064,0.65885919
0.008006662,0.701331065
0.000379213,0.185103095
0.000331647,0.167239747
0.00050946,0.229935184
0.040237582,0.901422119
0.005783273,0.653294116
0.005783273,0.653294116
0.007705542,0.695664155
0.038769281,0.897013191
0.056329827,0.938718296
0.002117879,0.476319983
0.03017733,0.866629926
0.00199066,0.464770508
0.001707036,0.435441552
0.0405284,0.902152947
0.000796886,0.303239604
0.000796886,0.303239604
0.006724608,0.676147459
0.006824782,0.678543616
0.038950706,0.897516384
0.000406589,0.195089077
0.000406589,0.195089077
0.000106408,0.043645992
0.000596378,0.254729414
0.000596378,0.254729414
0.000510416,0.230306588
0.000510415,0.230294607
0.000326421,0.164963399
0.062230125,0.949357231
0.000280825,0.143170355
0.0045968,0.615620545
0.003243646,0.555141553
0.001531982,0.416080607
0.001300143,0.387602286
0.000540414,0.239423964
0.000128728,0.055542909
0.000810399,0.306180886
0.042076804,0.906651731
0.042076804,0.906651731
0.000527915,0.236021422
0.001414213,0.401931302
0.044720567,0.913858171
8.03E-05,0.029987899
0.049891085,0.925251896
0.002223395,0.485736878
0.00212805,0.477128686
0.000169864,0.080726515
0.00212805,0.477128686
0.039735467,0.900032348
0.000616789,0.260743767
0.000616789,0.260743767
0.016664872,0.791360658
0.016664872,0.791360658
0.000703142,0.281476512
0.023718803,0.835959122
0.026544502,0.850395965
0.01467983,0.775276457
0.012510396,0.756879965
0.012510396,0.756879965
0.005430068,0.643224268
0.000436939,0.205829849
0.001365792,0.395898978
0.001365792,0.395898978
0.005531312,0.646129608
0.005531312,0.646129608
0.000337175,0.169635904
0.006212,0.664609966
0.108686121,0.986952928
0.000346807,0.173409851
0.003321437,0.559490577
0.080223903,0.97122216
0.00474564,0.620844166
0.011471257,0.746139193
0.000218272,0.109767932
0.000218272,0.109767932
0.000218272,0.109767932
0.000400889,0.193190123
0.001852285,0.451579666
0.000459408,0.213701223
0.086524041,0.976637473
0.009513114,0.723777062
0.009513114,0.723777062
0.002488478,0.506092228
0.002831832,0.53030539
0.017534494,0.797884194
0.003142904,0.549235027
0.00302117,0.542376029
0.00302117,0.542376029
0.006403643,0.669150682
0.000198819,0.098278362
0.000192029,0.094240838
0.021356001,0.822420837
0.000147854,0.066697018
0.032920915,0.877496496
0.084378897,0.974792433
0.10399908,0.985251656
0.008123328,0.703271952
0.008123328,0.703271952
0.009733661,0.726478728
0.008123328,0.703271952
0.003534965,0.570680628
0.023168307,0.833095714
0.020076884,0.814896905
0.030638843,0.868582793
0.00137957,0.397528365
0.00137957,0.397528365
0.000367234,0.180718128
0.000317425,0.160518528
0.003477996,0.567661471
0.010358136,0.734553776
0.24516895,0.998897768
0.001799997,0.44597266
0.081404325,0.972480142
0.10733586,0.98637785
0.00541315,0.642649191
0.262238472,0.999185307
0.013441784,0.764853176
0.003861125,0.585668588
0.000120575,0.051289731
0.171146738,0.996058322
0.159161729,0.995243629
0.000649791,0.268573209
0.002074532,0.471982939
0.00167063,0.431116489
0.083583188,0.974229336
0.001754586,0.441132424
0.001110075,0.361004948
0.003547456,0.57146537
0.010539489,0.736434759
0.002863933,0.53259971
0.002863933,0.53259971
0.003547456,0.57146537
0.061982183,0.949045731
0.004289987,0.603927301
0.002667952,0.519319012
0.001827903,0.448931913
0.061638976,0.948362826
0.038691468,0.896761594
0.001650969,0.428965939
0.001650969,0.428965939
0.000652276,0.269286065
0.000652276,0.269286065
0.001299732,0.387566344
0.013715628,0.767129524
0.000449464,0.210190854
0.239988427,0.998765979
0.03089105,0.869661064
0.000216221,0.108653719
0.003210659,0.553020954
0.031576109,0.872105143
0.041173558,0.904069872
0.002209295,0.484526819
0.001231154,0.378041621
0.024033352,0.837684354
0.000496292,0.225550217
0.010990288,0.741035379
0.00113009,0.36409
0.00113009,0.36409
0.022044206,0.826410438
0.001311274,0.389051961
0.001374015,0.396887393
0.003135287,0.548839661
0.004639488,0.616938431
0.000236892,0.12029904
0.000731421,0.288353481
0.000188985,0.092335893
0.000715668,0.284543592
0.003241003,0.555009764
0.000453969,0.211940048
0.00207353,0.471899074
0.001259325,0.382222914
0.000478718,0.219907269
0.001663575,0.4303617
0.025349056,0.844465477
0.003552347,0.571698995
0.002104449,0.474882289
0.000636848,0.265518109
0.029025959,0.862161094
0.000987398,0.340751435
0.000987398,0.340751435
5.03E-05,0.012280302
0.017233586,0.795745624
0.017233586,0.795745624
0.003389835,0.563036889
0.000224522,0.113242359
0.002647601,0.517893299
0.015827017,0.78435789
0.003292511,0.557825248
0.0012068,0.374687002
0.001290452,0.386212515
0.000294082,0.149508189
0.000384353,0.186834318
0.000384353,0.186834318
0.000114457,0.048042939
0.002109935,0.475481328
0.018918038,0.807714426
8.47E-05,0.032683576
0.000394138,0.190626236
0.000745615,0.291720081
0.018918038,0.807714426
0.114074996,0.988306756
0.000107568,0.044197108
0.010258856,0.73339763
0.010258856,0.73339763
0.000573283,0.248816898
0.000480304,0.220470366
0.122283974,0.990067931
0.023603027,0.835431967
0.028764775,0.861094804
0.003370892,0.561994561
0.011896518,0.750955467
0.033464172,0.879365498
0.000941058,0.332316964
0.000941058,0.332316964
0.000343063,0.171960176
0.000541628,0.239843291
0.004581655,0.615225179
0.094171043,0.981070363
0.001063627,0.353744594
0.030664426,0.868714582
0.005617652,0.6487534
0.005617652,0.6487534
0.002852351,0.53182695
0.003957645,0.589921765
0.002598727,0.514478776
0.005268927,0.638240263
0.001569391,0.420273881
0.007458047,0.691039573
0.000514828,0.231768244
0.000514828,0.231768244
0.003913385,0.587807157
0.003913385,0.587807157
0.101537884,0.984424982
0.000371054,0.182083937
0.039575548,0.899475242
0.039575548,0.899475242
0.006769449,0.677273653
0.005903731,0.65686439
0.005903731,0.65686439
0.000514828,0.231768244
0.004180034,0.599374603
0.000868372,0.317838188
0.007320972,0.688355877
0.001998604,0.465453413
0.005253562,0.637653204
0.000352356,0.175296824
0.000352356,0.175296824
0.091435441,0.97964465
0.230761072,0.998514383
0.017903857,0.800747601
0.000359008,0.177710952
0.023749624,0.836102891
0.001136648,0.365186241
0.003662282,0.576659039
0.074785083,0.966142308
0.019673502,0.812572633
0.000377144,0.184408209
0.007004358,0.682341524
0.000907821,0.325601735
5.47E-05,0.015131729
0.000287964,0.146650772
0.000287964,0.146650772
0.001109312,0.360897121
0.004684375,0.618699606
0.00118238,0.371212575
0.000326427,0.164975379
0.002916309,0.53581655
0.014238777,0.771538452
0.013781045,0.767764506
0.000613584,0.259671487
0.04063797,0.902452466
0.001824475,0.448584471
0.000271399,0.138617657
0.00211259,0.475804809
0.00211259,0.475804809
0.00211259,0.475804809
0.000275642,0.140630429
0.062402185,0.949560904
0.000920558,0.328057795
0.00136484,0.395761199
0.021688623,0.824385685
0.005851356,0.65519307
0.005851356,0.655205051
0.00024747,0.125906047
0.009942216,0.729180395
0.009942216,0.729180395
0.002027425,0.467789665
0.161489794,0.995471264
0.006876534,0.679621886
0.042194695,0.906897337
0.000295782,0.150334863
0.002578051,0.512885332
0.034535274,0.882959733
0.002349917,0.495297543
0.000684691,0.277427007
0.05813778,0.94245031
0.025769134,0.846777768
0.05813778,0.94245031
0.000165522,0.078162627
0.060910275,0.947116825
0.000167513,0.079336744
0.000738405,0.289839098
0.001518073,0.414475182
0.054942013,0.936214312
0.014040031,0.770034864
0.014040031,0.770034864
0.005179419,0.635436759
0.001053809,0.352139169
0.054960947,0.936262235
0.010398068,0.73492518
0.03278218,0.876849533
0.01685517,0.792822313
0.009071937,0.717732757
0.01685517,0.792822313
0.002795246,0.527873291
0.000805992,0.305186481
0.002595689,0.514095391
0.004785146,0.622401668
0.000327086,0.165346784
0.00889784,0.715300658
0.000295039,0.149873603
0.000295039,0.149873603
0.000529702,0.236332922
0.152240864,0.994620629
0.003145608,0.549366816
0.003145608,0.549366816
0.003145608,0.549366816
0.06311436,0.950687098
0.001084055,0.356817664
0.001084055,0.356817664
0.000111777,0.046575293
0.000111777,0.046575293
0.066435642,0.955874777
0.081590081,0.972671834
0.090497655,0.979219332
0.090497655,0.979219332
0.004797887,0.622779062
0.004797887,0.622779062
0.002227687,0.486012436
0.008231065,0.705116992
0.000352945,0.175446584
0.043736321,0.911096601
0.043736321,0.911096601
0.001689154,0.433344915
0.090555973,0.979261265
0.053406321,0.932919597
0.000159672,0.074520469
0.000425868,0.202247595
0.017181607,0.795272383
0.013330362,0.764218194
0.002021326,0.467286472
0.00327208,0.556639151
0.039542602,0.899319492
0.039542602,0.899319492
0.000152727,0.069979752
0.000444703,0.208321852
0.000893843,0.322918039
0.003582367,0.572909054
0.002863021,0.532557777
0.000267185,0.13650904
0.002845323,0.531287814
0.000450501,0.210670085
0.000301287,0.152880779
0.003688643,0.578138666
0.003688643,0.578138666
0.050574851,0.926977129
0.05394499,0.934105694
0.060099335,0.9455114
0.000655515,0.270034864
0.000319439,0.161572837
0.000301287,0.152880779
0.000840452,0.312147316
0.000405796,0.194777577
0.000405796,0.194777577
0.000724696,0.286580325
0.00055766,0.244192316
0.033963484,0.881042807
0.004007429,0.592018402
0.000505536,0.228617298
0.000811955,0.306492386
0.003869191,0.585980088
0.000460327,0.213988762
0.015424202,0.78144656
0.037057552,0.890974876
0.013207842,0.763103981
0.028561657,0.860100399
6.62E-05,0.022428025
3.93E-05,0.006002372
0.002575319,0.512633735
0.000867917,0.317802245
0.023538098,0.835072544
0.00065721,0.270538057
0.000730846,0.288269616
0.000377444,0.184504055
0.026370086,0.849623204
0.026370086,0.849623204
0.000837128,0.311560257
0.041880497,0.906010759
0.045284877,0.915463596
0.00254702,0.510896522
0.017392073,0.797081481
0.020211213,0.815795464
0.000788525,0.301256784
0.065234761,0.954197467
0.021629087,0.82415805
0.000667748,0.273137887
0.000152882,0.070159464
0.002283733,0.490169768
0.004703538,0.619490337
0.001730884,0.438292978
0.003599712,0.573747709
0.000317764,0.160818048
0.004493934,0.612146118
0.002028342,0.467933435
0.015805842,0.784190159
0.001906276,0.45653971
0.000279507,0.142619239
0.017908452,0.800783543
0.056555151,0.939137623
0.12423271,0.990595085
0.002804783,0.528544215
0.000283148,0.144176741
0.002770748,0.526207962
0.002669718,0.519522686
0.000253521,0.129440378
0.08195033,0.972959373
0.021241953,0.821905663
0.000928599,0.32966322
6.37E-05,0.020672841
6.37E-05,0.020672841
0.000738595,0.289881031
0.000738595,0.289881031
0.004470758,0.611031905
0.000280959,0.143266201
0.006205393,0.664514119
0.0025453,0.510752753
0.004690298,0.619059029
0.004782622,0.622257898
0.010064761,0.730983502
0.006766214,0.677177807
0.036304639,0.888776403
0.000403786,0.194136605
0.000403786,0.194124624
0.004547229,0.614158889
0.036304639,0.888776403
0.012906769,0.760731786
6.97E-05,0.02433297
0.032250059,0.874872704
0.000260313,0.13299867
0.002411719,0.500233625
0.011173195,0.743060132
0.003935727,0.588807553
0.002222477,0.485569147
0.04560367,0.916098578
0.000604957,0.257155523
0.021827729,0.825080571
0.000233611,0.118238346
0.001037611,0.349185906
0.001037611,0.349185906
6.69E-05,0.022835372
0.001900897,0.456180287
0.000169573,0.080600716
0.000169573,0.080600716
0.056874538,0.94001222
0.023712089,0.835887237
0.000981759,0.339655193
0.007762179,0.696742425
0.001421926,0.402949669
0.00182101,0.448225047
0.06383799,0.951897157
0.00087283,0.318676842
0.039666222,0.899792732
0.000992439,0.341620041
0.072502839,0.963494555
0.00032858,0.165885919
0.001233181,0.378436987
0.001233181,0.378448968
0.003095869,0.546557322
0.003095869,0.546557322
0.041256841,0.904333449
0.001097369,0.359016138
0.035927122,0.887476488
0.006764133,0.677117903
0.027214314,0.853960248
0.027214314,0.853960248
0.000496697,0.22574191
0.000141348,0.062988966
0.000141348,0.062988966
0.006264713,0.665832005
6.71E-05,0.022907257
0.004806956,0.623000707
0.006084664,0.661417087
0.006084664,0.661417087
0.005898733,0.656750572
0.012991139,0.761342806
0.005108562,0.632789006
0.00078555,0.300609822
0.000543926,0.24058011
0.000543926,0.24058011
0.00327745,0.556896738
0.00327745,0.556896738
0.002627027,0.516443624
0.030635434,0.868546851
0.00073556,0.289120251
0.000767689,0.296680125
0.002292058,0.490912576
0.002292057,0.490900595
0.036212731,0.888482873
0.016027681,0.786083123
0.002928412,0.536535397
0.003094282,0.546419543
0.000271171,0.138497849
0.056838975,0.939904393
0.000343271,0.172068003
0.002081275,0.472498113
0.094649622,0.981262056
0.00032398,0.163693436
0.001701369,0.434842513
0.004442642,0.609953634
0.005457306,0.643835288
0.009068635,0.717696814
0.010328555,0.734206333
0.000898476,0.323912444
0.000483792,0.221464771
0.000442355,0.207387351
0.001871412,0.453532534
0.071331359,0.962248553
0.017536717,0.797920136
0.000377828,0.184659806
0.003962394,0.590065535
0.00078296,0.299950879
0.066728733,0.9562342
9.11E-05,0.036217906
0.007130456,0.684845508
0.002335341,0.494255215
0.006891578,0.679861502
0.141077477,0.993470473
0.078338813,0.969640696
0.087663499,0.977380282
0.010617984,0.737249452
0.031026655,0.870140295
0.002113935,0.476068386
0.000485163,0.221932021
0.004058475,0.59473804
0.015052192,0.778589143
0.015052192,0.778589143
0.05060606,0.927084956
0.001020533,0.346711874
0.014381629,0.773071993
7.77E-05,0.028741898
0.081452308,0.972528065
0.002872307,0.533192759
0.006739835,0.676554806
0.014225551,0.771418644
0.000495492,0.225322583
0.000788637,0.301280746
0.000632221,0.26430805
0.064734119,0.953256976
0.064734119,0.953256976
0.002674576,0.519965975
0.000941125,0.332334935
0.000908236,0.325733523
0.000921514,0.328237507
0.000146501,0.06581044
0.069768669,0.960163897
0.000360457,0.178250087
0.053241402,0.932632058
0.000314956,0.159428277
0.066898297,0.956449854
0.000442405,0.207447255
0.001134462,0.364778895
0.042448882,0.907700049
0.008563719,0.710268729
0.015415885,0.781386656
0.000208562,0.103909329
0.004354078,0.606431284
0.008683893,0.711981981
0.002293224,0.491056346
0.0005609,0.245354451
0.000405763,0.194759606
0.002645917,0.517737549
0.001292336,0.386506044
0.001292336,0.386506044
0.001159434,0.367929841
0.002710494,0.522440006
0.002710494,0.522440006
0.00034019,0.170833982
0.03379775,0.880431787
0.004426343,0.609342614
0.000695547,0.279990895
0.079625212,0.970635101
0.00020164,0.100111421
0.002840892,0.531036218
0.024499649,0.840320127
0.001524041,0.415098183
0.004789289,0.622557418
0.000806974,0.305486
0.000651843,0.269232152
0.006251954,0.665664275
9.31E-05,0.037092504
0.00054215,0.240023003
0.000925421,0.329160027
0.013151247,0.762564846
0.031032515,0.870176237
0.001873976,0.453844034
0.001674166,0.431649634
0.001674166,0.431649634
0.002147521,0.478907832
0.000826362,0.309643332
0.019347534,0.810727593
0.010778025,0.739070531
0.004592271,0.615536679
0.000122622,0.052415925
0.056155462,0.938418776
4.71E-05,0.010303473
0.000980627,0.339499443
0.103638704,0.985179772
0.007922759,0.699677717
0.00399956,0.591646998
0.005247453,0.637467502
0.005247453,0.637467502
0.000777072,0.298668935
0.000801827,0.304156134
0.000965367,0.336689949
0.000965367,0.336689949
0.000246578,0.125378892
0.000168009,0.079720129
5.04E-05,0.012304264
0.000344891,0.172511292
0.001646725,0.42852864
0.046909081,0.919099764
0.046909081,0.919099764
0.000580485,0.250793727
0.000194869,0.095798339
0.001928757,0.45882804
0.000315042,0.159464219
0.000224004,0.113020715
0.000224004,0.113020715
0.000824004,0.309056274
0.006167837,0.663495753
0.000220316,0.111073838
0.000220316,0.111073838
0.001470499,0.408904118
0.000220316,0.111073838
0.029022677,0.862137132
0.0003119,0.157679083
0.000674147,0.274923023
0.003386298,0.562785292
0.004370663,0.607102208
0.003157835,0.55004373
0.003157835,0.55004373
0.000500929,0.227137671
0.000500929,0.227137671
0.05599792,0.938053362
0.05599792,0.938053362
0.000281883,0.143625624
0.080872037,0.97198893
0.068133194,0.958055279
0.006283475,0.666323218
0.003105861,0.547174332
0.001790356,0.44490637
0.014980452,0.7779302
0.014980452,0.7779302
0.001120767,0.362682258
0.017333552,0.796542346
0.005280633,0.638479878
0.04199646,0.906406125
0.003206187,0.552709454
0.000358807,0.177621096
0.040625536,0.902404543
0.000358807,0.177621096
0.000104699,0.042927145
0.001325073,0.391112655
3.50E-05,0.003989601
0.003250377,0.55555489
0.003250377,0.55555489
0.001511656,0.413564642
0.00484884,0.624348545
0.00484884,0.624348545
0.000129407,0.055818467
0.000506572,0.228916817
0.000877539,0.319467574
0.001148582,0.366629926
0.000569193,0.247678723
0.006086101,0.66145902
0.005740169,0.652114009
0.025553132,0.84557969
0.001148582,0.366629926
9.92E-05,0.040129632
9.92E-05,0.040129632
0.000904749,0.32507458
0.010698418,0.738219895
0.005517651,0.645776175
0.010668198,0.737776606
0.001108832,0.360801275
0.000709252,0.28314184
0.018974338,0.808187667
0.000684248,0.277247295
0.001271229,0.383864282
0.040774063,0.902847832
0.003982255,0.590892209
0.037734847,0.893562725
0.005311767,0.639318533
0.003031652,0.543040962
0.023462366,0.834545389
0.000683371,0.276995699
0.002706142,0.522122515
0.045180018,0.915212
0.01819585,0.802688488
0.000231425,0.116884517
0.005519556,0.645872021
0.000298438,0.151640768
0.004949244,0.627912828
5.11E-05,0.012783495
0.000214111,0.107048295
0.019959157,0.814297866
0.083188442,0.973953778
0.000214532,0.107401728
0.000214532,0.107401728
0.002334568,0.494123426
0.011870228,0.750679909
0.000729109,0.2877185
0.031507318,0.871925432
0.00027262,0.139180754
0.017560858,0.798177723
0.017560858,0.798177723
0.001080629,0.356104808
0.032671594,0.876526052
0.003290054,0.557585633
0.059302669,0.944301341
0.026902804,0.85215714
0.001940207,0.459990176
0.010625838,0.737357279
0.052827019,0.931841327
0.063797791,0.951801311
0.058530873,0.94306732
0.007890457,0.699132591
0.007890457,0.699132591
0.000141023,0.06274935
0.000141023,0.06274935
0.022661461,0.830052596
0.000547287,0.241245043
0.000485296,0.221991925
0.002524739,0.509291097
0.002524739,0.509291097
0.002524739,0.509291097
0.020453098,0.817448812
0.058972128,0.943744234
0.058972128,0.943744234
0.00688345,0.679705752
0.006098888,0.661758539
0.002945192,0.537745456
0.000355707,0.176393066
0.001266229,0.383301185
0.056046045,0.938143218
0.021972249,0.826086957
0.007576585,0.693363844
0.010723222,0.738501444
0.010723222,0.738501444
0.013732557,0.767309236
0.000858244,0.315777493
0.026437734,0.849964657
0.003157619,0.550025759
0.035943536,0.887572334
0.000137577,0.060652713
0.000137577,0.060652713
0.000215239,0.107952844
0.000215239,0.107952844
0.00443893,0.609821846
0.001987648,0.464447027
0.000918614,0.327662429
0.038107157,0.894928535
0.026054846,0.848155558
0.06069098,0.946661555
0.000297276,0.151065691
0.000297276,0.151065691
0.000297276,0.151065691
0.000874122,0.318928439
0.005687918,0.650820085
0.008084029,0.702726826
0.008084029,0.702726826
0.00142857,0.403674506
0.00142857,0.403674506
0.015125265,0.779218134
0.067593111,0.957438269
0.067593111,0.957438269
0.000120565,0.05127176
0.000120565,0.05127176
0.001327373,0.391424156
0.007231998,0.686810356
0.001845721,0.450944685
0.008948119,0.716079409
0.005577227,0.647423533
0.005577227,0.647423533
0.000318477,0.16115351
0.022787018,0.830849318
0.022787018,0.830849318
0.022787018,0.830849318
0.007872095,0.69864737
0.022787018,0.830849318
0.000656395,0.270334384
0.000897587,0.323774665
0.000897587,0.323774665
0.102159139,0.984664598
0.102159139,0.984664598
0.102159139,0.984664598
0.005547662,0.646560916
0.005547662,0.646560916
0.00301691,0.542178346
0.000239979,0.122150071
0.000239979,0.122150071
6.53E-05,0.021840967
0.002447204,0.502665724
0.000774429,0.298033954
0.00032704,0.165298861
0.004173923,0.599182911
0.007887019,0.699018774
0.000317495,0.160554471
0.002302128,0.491793164
0.002302128,0.491793164
0.004952697,0.628008674
0.004383968,0.607725209
0.000446184,0.208849006
0.06283211,0.950321684
0.00123692,0.379012065
0.06283211,0.950321684
0.026858783,0.85184564
0.001539867,0.416979165
0.001539867,0.416967185
0.005468634,0.644254616
0.000628366,0.263649107
0.148343085,0.994153378
0.032610299,0.87617861
0.00100241,0.34342914
0.24764181,0.99893371
0.000667803,0.273149868
0.120638976,0.989660584
0.002282602,0.490145806
0.004963962,0.628380078
0.00600795,0.659500162
0.00600795,0.659500162
0.024573653,0.840757425
0.024573653,0.840757425
0.0068025,0.678028442
0.010457647,0.735656008
0.026857112,0.851821678
0.024298587,0.839181952
0.015571985,0.78252483
0.001829669,0.449171529
0.064539227,0.952891562
0.000751095,0.292852265
0.000751095,0.292852265
0.021009044,0.820971162
0.002509322,0.507637749
0.002106877,0.475151856
0.002106877,0.475151856
0.00118214,0.371176633
0.14289712,0.993668156
0.14289712,0.993668156
0.002670669,0.519606551
0.014334715,0.772604742
0.043272696,0.909904513
0.00057413,0.2490026
0.00057413,0.2490026
0.000115292,0.048462267
0.003578692,0.572675429
0.003578692,0.572675429
0.023005661,0.83225706
0.002878284,0.533504259
0.011741304,0.749266177
0.000138933,0.06137156
0.000138933,0.06137156
0.00015477,0.071417446
0.000563857,0.246037356
0.001491546,0.411216409
0.000996133,0.342302946
0.001987787,0.464506931
0.001394885,0.399547126
0.000174217,0.08309871
0.001854624,0.451807301
0.029128686,0.862652306
0.000789539,0.301520361
0.006191322,0.664178657
0.006191322,0.664178657
0.006191322,0.664178657
0.005839387,0.654815676
0.005839387,0.654815676
0.122790141,0.990175758
0.000268529,0.137191944
0.025472331,0.845244228
0.004031165,0.593276385
0.011611209,0.747840464
0.033786237,0.880395845
0.001748033,0.44030575
0.014445026,0.773617118
0.014445026,0.773617118
0.001666391,0.430625277
0.08387156,0.974373106
0.005495049,0.645045347
0.000603004,0.256544503
0.001128561,0.363910288
0.001128561,0.363910288
0.004037434,0.593635808
0.003858406,0.585572741
0.001723664,0.437370458
0.000364951,0.179879473
0.000424898,0.201780344
0.003053073,0.544274983
4.92E-05,0.011525513
4.92E-05,0.011525513
4.92E-05,0.011525513
0.004283409,0.603747589
0.00213366,0.477542023
0.009682426,0.725849737
0.009682426,0.725849737
0.001511513,0.41352271
0.003563032,0.572112332
0.003563032,0.572112332
0.001511513,0.41352271
0.000726639,0.286975691
0.004054041,0.594462482
0.000533863,0.23737525
0.000533864,0.237387231
0.000560538,0.24517474
0.000560538,0.245186721
0.034086425,0.881414212
0.030369173,0.86746858
0.002559515,0.511669282
0.002559515,0.511669282
0.058575706,0.943145195
0.058575706,0.943145195
0.001674288,0.431679586
0.000470209,0.217163669
0.000658218,0.270789653
0.00161341,0.425126098
0.008314309,0.706470821
0.021966306,0.826045024
0.021966306,0.826045024
0.00175468,0.441144404
0.004966886,0.62855979
7.66E-05,0.028250686
0.000665492,0.27258078
0.000665492,0.27258078
0.000580996,0.250877592
0.008035298,0.701858219
0.008035298,0.701858219
0.008035298,0.701858219
0.002916775,0.535870464
0.002916775,0.535870464
0.006290476,0.666419064
0.004538907,0.613799466
0.000407222,0.19529275
0.000407222,0.19529275
0.000141193,0.062839206
0.000434323,0.205009165
0.000434323,0.205009165
0.034145713,0.881557981
0.034145713,0.881557981
0.034145713,0.881557981
0.002454,0.503174907
0.002454,0.503174907
0.004428695,0.609438461
0.004406201,0.608611787
0.002120748,0.476505685
0.002120748,0.476505685
0.0091875,0.719661663
0.005136041,0.633639642
0.00061361,0.259707429
0.013163198,0.762666683
0.013163198,0.762666683
0.013163198,0.762666683
0.013163198,0.762666683
0.000570941,0.248205878
0.015426609,0.781458541
0.003002053,0.541417566
0.003002053,0.541417566
0.114786517,0.988492458
0.114786517,0.988492458
0.000606696,0.257646735
0.000166072,0.078438185
0.00055444,0.243197911
0.000910958,0.326122899
0.000910958,0.326122899
0.002031249,0.468077204
0.000473872,0.218289863
0.000459858,0.213833012
0.01067441,0.737824529
0.00143137,0.404123785
0.000483809,0.221488732
0.00601074,0.659560066
0.00601074,0.659560066
0.000531452,0.236860076
0.000992569,0.341661974
0.000992569,0.341661974
0.003280171,0.556998574
0.013511597,0.765476176
0.002645615,0.517719578
0.002645615,0.517719578
0.000752444,0.293253621
0.009751873,0.726676411
0.009751873,0.726676411
0.002176191,0.48162747
8.88E-05,0.034858088
8.88E-05,0.034858088
0.002747188,0.52478824
0.002747188,0.52478824
0.005970695,0.658583632
0.005970695,0.658583632
0.005970695,0.658583632
0.002759,0.525495106
0.002759,0.525495106
0.084338928,0.9747505
0.084338928,0.9747505
0.000401584,0.193369835
0.003682266,0.577797213
0.007260326,0.687433357
8.86E-05,0.034726299
8.86E-05,0.034726299
0.004266763,0.603160531
0.000149275,0.067607557
0.00128361,0.385445745
0.08966263,0.978794014
9.21E-05,0.036613272
0.001506869,0.413061449
0.002246553,0.487557957
0.003405277,0.563767717
0.040556778,0.902224831
0.003183236,0.551379587
0.004094611,0.596463273
0.054777501,0.935759042
0.000761473,0.295182527
0.011290755,0.744054537
0.000673136,0.274695389
0.00671304,0.675943786
0.00119096,0.37251848
0.001565457,0.419746726
0.000242367,0.123414044
0.001281084,0.385206129
0.000851222,0.314375741
0.000823455,0.308810668
0.000823455,0.308810668
0.007799831,0.697467263
0.007799831,0.697467263
0.000429719,0.203715241
0.000429719,0.203715241
0.013079145,0.762025711
0.01113454,0.742568919
0.029937115,0.865575617
0.000773524,0.297878203
0.037335904,0.892220878
0.047635125,0.920543448
0.005283745,0.638557753
0.005283745,0.638557753
0.001550173,0.418249128
0.000124903,0.053667917
0.000124903,0.053667917
0.016777834,0.792289168
0.0004738,0.21823595
0.0004738,0.21823595
0.00063125,0.264140319
0.002011002,0.46647777
0.002011002,0.46647777
0.011644919,0.748199887
0.000864587,0.317245139
0.000864587,0.317245139
0.072667878,0.963656295
0.072667878,0.963656295
0.000564318,0.246187116
0.000564318,0.246187116
4.76E-05,0.01055507
0.000194675,0.095618628
0.001424565,0.403213246
0.043935314,0.911857381
0.11458223,0.988450525
